EnergyDepositedInSi, SourceZ, SiAngleOffAxis, AbsorberThickness
145.53,0,0,0
30.4975,0,0,0
39.0874,0,0,0
24.3426,0,0,0
52.1249,0,0,0
101.193,0,0,0
24.75,0,0,0
85.2184,0,0,0
48.6178,0,0,0
60.2978,0,0,0
97.0952,0,0,0
35.6157,0,0,0
90.6358,0,0,0
33.6723,0,0,0
54.1597,0,0,0
48.8508,0,0,0
22.0042,0,0,0
79.8756,0,0,0
117.049,0,0,0
106.125,0,0,0
26.2286,0,0,0
80.6503,0,0,0
40.3399,0,0,0
50.5991,0,0,0
19.6727,0,0,0
128.538,0,0,0
36.2435,0,0,0
13.9584,0,0,0
9.78964,0,0,0
84.1439,0,0,0
23.9948,0,0,0
37.5139,0,0,0
5.03194,0,0,0
8.39516,0,0,0
414.481,0,0,0
6.16375,0,0,0
38.7832,0,0,0
85.9853,0,0,0
169.583,0,0,0
67.6754,0,0,0
71.1951,0,0,0
195.224,0,0,0
49.334,0,0,0
146.766,0,0,0
71.2502,0,0,0
25.4285,0,0,0
67.9873,0,0,0
194.181,0,0,0
102.246,0,0,0
40.8434,0,0,0
30.3787,0,0,0
288.137,0,0,0
476.825,0,0,0
55.2783,0,0,0
224.486,0,0,0
246.318,0,0,0
15.21,0,0,0
11.8351,0,0,0
20.0103,0,0,0
15.5419,0,0,0
38.7468,0,0,0
234.041,0,0,0
43.2435,0,0,0
26.7477,0,0,0
55.4338,0,0,0
137.326,0,0,0
5.13238,0,0,0
61.3568,0,0,0
33.2587,0,0,0
55.9253,0,0,0
42.0539,0,0,0
138.728,0,0,0
272.011,0,0,0
208.872,0,0,0
118.052,0,0,0
88.2059,0,0,0
71.7853,0,0,0
35.3541,0,0,0
27.9674,0,0,0
29.1277,0,0,0
21.6619,0,0,0
54.1868,0,0,0
61.7387,0,0,0
59.4842,0,0,0
36.1958,0,0,0
69.9853,0,0,0
63.0555,0,0,0
231.13,0,0,0
41.4678,0,0,0
33.4075,0,0,0
353.81,0,0,0
37.7651,0,0,0
72.8581,0,0,0
133.957,0,0,0
167.97,0,0,0
67.405,0,0,0
13.86,0,0,0
419.689,0,0,0
28.1129,0,0,0
68.0869,0,0,0
10.7218,0,0,0
35.6029,0,0,0
83.0283,0,0,0
3.93519,0,0,0
16.3781,0,0,0
32.1585,0,0,0
23.5339,0,0,0
31.9665,0,0,0
47.083,0,0,0
381.881,0,0,0
100.753,0,0,0
20.7043,0,0,0
42.5603,0,0,0
6.81241,0,0,0
185.16,0,0,0
133.395,0,0,0
59.2631,0,0,0
73.6079,0,0,0
13.0438,0,0,0
162.187,0,0,0
97.7363,0,0,0
104.816,0,0,0
83.2977,0,0,0
13.3606,0,0,0
38.1203,0,0,0
7.32242,0,0,0
199.111,0,0,0
44.2116,0,0,0
47.7986,0,0,0
13.654,0,0,0
83.0372,0,0,0
39.5584,0,0,0
81.2828,0,0,0
204.937,0,0,0
69.92,0,0,0
259.656,0,0,0
80.7353,0,0,0
264.769,0,0,0
0.127864,0,0,0
106.543,0,0,0
8.01688,0,0,0
68.5276,0,0,0
230.541,0,0,0
110.454,0,0,0
9.26008,0,0,0
17.7447,0,0,0
19.4199,0,0,0
72.4154,0,0,0
89.7255,0,0,0
93.2778,0,0,0
89.8012,0,0,0
31.228,0,0,0
54.2831,0,0,0
13.3922,0,0,0
11.8246,0,0,0
30.822,0,0,0
163.984,0,0,0
62.7217,0,0,0
346.427,0,0,0
20.8515,0,0,0
22.6655,0,0,0
17.8381,0,0,0
86.1516,0,0,0
44.2823,0,0,0
4.80539,0,0,0
164.883,0,0,0
112.021,0,0,0
118.02,0,0,0
116.776,0,0,0
28.4164,0,0,0
222.572,0,0,0
99.0121,0,0,0
123.207,0,0,0
130.978,0,0,0
17.8175,0,0,0
49.9524,0,0,0
34.5321,0,0,0
133.098,0,0,0
42.9553,0,0,0
124.569,0,0,0
30.7152,0,0,0
148.672,0,0,0
48.9803,0,0,0
78.5048,0,0,0
127.818,0,0,0
115.842,0,0,0
446.184,0,0,0
